time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763368438633974800,154.47297485351564,1.0749547390969298,-0.6336498773986652,-0.1040559047891204,1.7658733259641028,0.6733923279566945,0.3663371464535815,-1.1934048199673912
1763368438644000800,154.48300073242189,1.0756151452018192,-0.6338115065847094,-0.10269533853960666,1.763240525052671,0.6738996229402722,0.36550770936264226,-1.1925740087914776
1763368438654025700,154.49302563476562,1.0720494174982023,-0.6331775244292066,-0.10321270585678076,1.7616934325450815,0.6739938672139242,0.36628612240911523,-1.1920429185003856
1763368438664051000,154.50305102539062,1.060073426029726,-0.631204863820514,-0.10585971531192837,1.7573119573485505,0.6741728904334424,0.3685988387766815,-1.1920311570715907
1763368438674076000,154.51307592773438,1.0358801098522765,-0.6273620445490736,-0.1095094155875341,1.7438269900079992,0.6753643371922607,0.37189738707853365,-1.1912921538728474
1763368438684100900,154.52310083007814,1.009980247661,-0.6228847784872766,-0.11160054059850316,1.727412300852913,0.6770146531941089,0.3757806992748777,-1.1870776996069494
1763368438694126800,154.533126953125,0.9958594256439502,-0.6199317924375513,-0.11029722521619117,1.7158567617583875,0.6784662246664797,0.37842147648851804,-1.1802027953277632
1763368438704151800,154.54315185546875,0.994271311417551,-0.6194217346192336,-0.10256878351416358,1.6985810941635353,0.6817232383419171,0.3755661047803963,-1.1721597986618255
1763368438714176800,154.5531767578125,0.9842579165255324,-0.6178318902528911,-0.0922043359016997,1.664816608800251,0.6876606240434816,0.3700068433660389,-1.1628809934294135
1763368438724201700,154.56320166015624,0.966510123133557,-0.6146282782945074,-0.08447791597063758,1.6305753761019475,0.6933694364840642,0.3665165077322881,-1.1536628137438307
1763368438734226700,154.57322680664063,0.9465045183100822,-0.6110434917867005,-0.08067055524359548,1.6028898066989543,0.6977809590473739,0.36499295410437493,-1.1472505988988582
1763368438744252700,154.58325268554688,0.9209524295460887,-0.6071966327853162,-0.07898236890818144,1.571064751294682,0.702642282339739,0.3624468731834825,-1.1445832381257677
1763368438754277600,154.5932775878906,0.881674616327692,-0.6022905252366457,-0.07830413685595879,1.5216504835564055,0.7099283404585063,0.35653373353483536,-1.1457081169057064
1763368438764302800,154.603302734375,0.8337978703900972,-0.5968579914639874,-0.07902672331805438,1.4630706519106675,0.7181603955277821,0.34894247653134486,-1.1491859374860554
1763368438774327800,154.61332788085937,0.7762088224197636,-0.5905801526046952,-0.08079855496012485,1.394372350882412,0.7273641318687382,0.34004129022552043,-1.1532416852340963
1763368438784353800,154.62335375976562,0.6961751840389305,-0.5815075611261868,-0.08317775614304615,1.3002792615051768,0.739621139400219,0.3284675755291422,-1.1550940939166758
1763368438794378800,154.63337866210938,0.6087617929849657,-0.5717744016198261,-0.08641766071007813,1.1983082171855701,0.7523293881209945,0.3156048261340217,-1.1551933327029476
1763368438804403700,154.64340380859375,0.5106380417351752,-0.5612508273558455,-0.08887797281282334,1.0778201537169907,0.7669206365410353,0.29821280745407475,-1.1527375738565455
1763368438814429000,154.6534289550781,0.4064388037855202,-0.5503879121376519,-0.08841689963676841,0.9368026845564057,0.7837310240289006,0.2739002694998003,-1.1460589566074733
1763368438824454000,154.66345385742187,0.3031598839977645,-0.5402018831729591,-0.08592692973807504,0.785135053722553,0.8008907410070395,0.24366488688359075,-1.1364851971743644
1763368438834479900,154.67347998046876,0.20439476478830457,-0.531797555534128,-0.08307465755941833,0.6318006459207673,0.8163349906991958,0.2094925950338188,-1.1268342382065932
1763368438844504800,154.6835048828125,0.11701091120284819,-0.5270050357374176,-0.07887516024031078,0.4832946434471289,0.8284905110263349,0.17218598573672517,-1.1206874449727453
1763368438854529800,154.69352978515624,0.046590634172026385,-0.5272990911342834,-0.07363175644997037,0.3515810861985881,0.8355163752956334,0.1358172303847755,-1.1223803620085344
1763368438864555000,154.70355493164064,-0.01143825860559456,-0.5313514150461393,-0.06866664007323586,0.23900894291429942,0.837970986770273,0.1037068137952506,-1.130807767217009
1763368438874579700,154.71357983398437,-0.058570296093403765,-0.5366094947727754,-0.06384860608412206,0.14561947145466572,0.8378838064930179,0.07696973260745964,-1.1410263904433424
1763368438884606000,154.72360595703125,-0.08987960738523304,-0.5414000569695894,-0.0585854860672542,0.07700720707911901,0.8368038552306046,0.05668418216428376,-1.1499243865762714
1763368438894630700,154.73363061523438,-0.10277766170775011,-0.5446970568381087,-0.052595932554211945,0.03511344128826772,0.8358899881326511,0.04274050165082525,-1.1557796236742204
1763368438904655600,154.74365551757813,-0.09717287087750734,-0.546310325860667,-0.045575575261032945,0.018039034989664873,0.8356456286152834,0.03412149111771452,-1.1583772769452791
